TransactionID,Amount,V1,V2,V3,V4,V5,Class
43,36.55,0.011727129719114347,0.9258875147976336,-0.34475975853048313,0.5345027080753832,0.16510887475019567,0
44,81.39,-1.8290168106956206,-0.48300466188668595,-1.0947779518858936,0.24974667409825624,1.8081621599048547,0
45,131.33,-0.4539475589878058,0.24139004517706136,-1.2434288064728019,1.5582626494200023,-0.14508589757111626,0
46,44.98,-0.27019680684196967,-0.5521236912858867,0.4806880348436802,0.8401371193580203,-1.5868231618288107,0
47,121.29,-0.7142978812518939,1.2156000559218874,1.6123759112658986,0.4297101653805697,0.9925846548963406,0
48,38.73,0.30441339256629785,-0.17754474947830085,-0.552291591567277,-0.13117478182880157,-0.33476143886266435,0
49,84.94,0.3605126314384167,-0.17126438769025706,0.6174893206108296,0.8724973778768095,2.483302171349473,0
50,8.12,0.33862149037709977,-0.4045601530848181,-0.2277530586419513,-1.21427106950296,-1.4000714798183933,0
51,17.2,-0.31142176824400597,1.1139969702097778,0.5998717715444329,-1.0393281038499906,-1.71790137899524,0
52,20.78,-0.7012337710461457,0.6495172169044919,-0.42218608251774636,-1.0918583899846297,-0.5844307872850228,0
53,49.17,-1.9536464327310894,-0.6342417875655065,0.7731704586702545,-0.8788804023400245,1.8136214667976784,0
54,365.13,-1.1758602361308486,-0.08566372204780329,-0.9104450488675416,0.06905458945187243,-2.621964765911276,0
55,41.25,0.8252413119249948,0.8666098529874404,0.7302373506937343,-0.4287357961875873,0.9400643800336212,0
56,227.28,-0.5728243364128695,-0.581987038255573,-1.5292181084620946,0.12030628549718743,-0.24312871502215083,0
57,148.4,-0.9851633772639387,0.685602896875856,1.169738394404936,0.31983642997931916,0.02775354454592886,0
58,66.27,0.05664390328492937,-0.6123376867414375,0.792675847724352,0.5480384814402871,-0.8948663281500936,0
59,243.46,-1.7342333763747826,1.6692145277555381,-1.6323829068630364,1.9611739265879722,-1.965838284000934,1
60,173.66,-1.0860452471835942,-0.3363149499572218,-0.007391857625080966,0.7437017835656203,-0.4799150448905418,0
61,61.91,-0.9976314194772063,1.1807234755553473,-1.0789033978460605,-1.2108639671296326,1.6723923013914976,0
62,0.79,-0.5205892924086882,1.0174437399874126,1.5213945786972525,0.6242846300187312,-0.3538394141625021,0
63,56.37,-1.2747052357515407,1.2551581117169246,0.18463263203644967,-0.6797818362555051,0.42402311226571027,0
64,30.01,-1.1842185307917765,0.6220513899318983,1.7762765972160033,0.10997313449086377,-0.7589471531217331,0
65,7.25,0.6224157959989708,0.7773716260609415,-0.15049843953297343,-0.026707894584159283,1.4150330359193848,0
66,42.21,-0.1943032625404078,-0.7001193712830162,0.33324149972305644,0.9885238225327305,0.7270400930250772,0
67,32.34,-0.3720767539121089,0.5677638439248175,0.3094288846016079,-0.7433366481838783,2.336195995080322,0
68,16.06,-0.7198639596607933,0.2538262221707464,1.924367612774351,0.7651339069818456,-2.236680177687785,0
69,27.37,0.6154483614440452,0.7241967490500548,-1.0005779140261626,-0.8698050914789441,-0.9229752087170978,0
70,33.1,-0.7225566879248058,0.319984074177602,0.9879451616892088,-0.6521362332986884,-0.9170622893399918,0
71,11.46,-0.23730560721241217,1.9883813155798322,-0.5993618508928205,0.7943219535559811,-0.9075102542202245,0
72,6.84,1.6319694565487446,0.4414299107013866,2.5038574341432915,0.3709384121732293,2.492474168982173,0
73,80.72,-0.4431728627771851,1.9693943272321215,-0.4024965726867806,0.3817463627174814,-1.126907602138404,0
74,49.41,-1.059433267673049,0.6687183859417635,-0.25342766063729744,-0.3701243012610932,0.41844491804498535,0
75,149.55,-1.0281492180931917,-0.8165475420367487,2.2304945202266953,-0.6837745851152156,-1.0000340513963237,0
76,56.73,1.0237769529750242,0.6942279077780042,0.825293361885406,0.30454262676657107,-0.9558548115433734,0
77,13.2,-0.046637015448555245,1.0155910996553716,-0.8971559299058394,-0.28442037262463027,-0.4786535507687446,0
78,18.0,-2.210978356659306,0.05662106070470932,-1.0125652931646336,0.3074135849986839,0.9020066591627933,0
79,69.47,-0.44355573720143265,0.4465400687373445,-1.3540469437180012,0.9769521324087006,0.08592673439496011,0
80,90.16,1.4186663705056721,1.0865722578434265,1.1240678778577307,1.2132873935349084,-0.10202418386989977,0
81,1108.73,-0.6089851636821437,1.9848866510307879,-1.8629986913238885,2.3441882218735963,-1.2885829949033023,1
82,23.21,0.9779351808603524,-1.8618856774217085,0.6495806002085203,-0.560418772003428,-1.317010438025949,0
83,18.9,-1.1582471540348214,0.36341223706183856,2.1697996099184707,-0.6356326200921689,1.7247133991759251,0
84,13.97,-0.6998940320549693,1.0732652124205546,0.05694963116379533,-0.18032750663132371,-0.304782940677216,0
85,9.61,0.18865684792878115,-1.975177127388654,1.6545516973072765,1.8284693975965398,-0.7518878844475708,0
86,211.02,-0.6872688901465376,1.124780964422478,-1.3559772886038932,-0.4153200381512087,-1.0301663521195699,0
87,68.38,0.9148009713078789,0.15249255673630768,0.41470514462262736,-0.7955415841299639,1.4205656118684709,0
88,54.05,0.18024223232020628,-1.3396263319380082,2.345343640431024,-1.0640562195866363,-1.2108040763310606,0
89,2.1,-1.4664469597832153,-0.5718457428660718,-0.6850289429776713,0.28506439481438584,-1.349918226732746,0
90,25.36,-0.48892119678526796,-0.22696094435665193,-0.7951360334414053,-0.07676818538711282,-0.39971670604681525,0
91,81.9,-1.3526814753707173,0.2483336223997022,-0.34047961634925883,2.1648294853647543,-1.1536989643037112,0
92,100.31,-1.0503820699112227,0.3784165631037609,0.9719104064330532,-1.5482407534951184,-1.3654325165881016,0
93,49.41,-0.12264755044857459,0.9554443550554501,0.7344036086196172,0.8053643663333038,1.151152545754873,0
94,6.87,-0.3845663508574048,-0.5404536080648854,-2.1396767115990607,-0.27901733032631104,0.1142066717082253,0
95,62.14,0.7565398020131409,0.04952767475149452,0.6859851688370109,1.2480207262097762,-2.093179091166237,0
96,20.55,1.8956528891445985,-1.3919953964965823,0.5437326851330075,-0.5630127323015289,2.3879974592737168,0
97,251.6,-0.6217446982646582,1.3170584861673988,2.519907477837027,-1.1971974343447946,-0.40643899848045545,0
98,21.66,1.787829897291793,0.1343913903075206,1.789534707961018,0.1980136279564992,-0.2634292539631092,0
99,26.89,1.0960325551979402,-0.6667712877449814,-0.15321314273300776,-1.2752956606687458,0.7280539673135685,0
100,16.28,-0.6189392449381959,-0.9959319179589795,0.8261680489691795,1.1917924780522318,0.6538292331378143,0
101,55.26,0.08721744210419569,1.9432717838547846,1.346164430515972,-0.22016463714493303,0.4028073494185278,0
102,8.82,0.8525296058110445,-0.16526075398146148,-0.22312234228198546,-1.6969741090677208,-0.5351248697745578,0
103,22.72,-0.207903307075031,1.343844493898467,-1.8504807444055762,0.0509893531703334,0.9208921638726977,0
104,9.46,1.6444848189182601,-1.1568657087178842,0.973683000518615,-0.6237159048542229,0.48511091941984935,0
105,16.43,0.30052259703501566,0.813411613517541,0.3558931665034312,-0.7593151996276173,2.0538045458531538,0
106,207.84,-0.9953095724146457,1.5756546477338866,-0.950264456312756,2.285312296579625,0.9450103661766852,0
107,46.36,0.34382977458105923,-1.5820294962437866,-0.4845943774040005,0.33870654095094727,-0.21752039224624395,0
108,157.3,0.7129773939555536,2.3272066152041067,1.0611736792699218,0.6163020176815535,1.0128114501619296,0
109,29.66,-0.3062201341590368,1.6353016981784734,0.054691817613405413,-0.45751993177031597,-2.8567823956270946,0
110,18.66,0.5341849116621818,-2.088308599593626,-1.8509430956798092,0.7307389289114599,-0.01418235257798977,0
111,39.84,0.4477918412146315,-0.5950656566956594,0.10514666611124224,-0.4891473427520433,0.7840556610596253,0
112,76.61,-0.9383914455059333,-2.88991524362317,0.9321651273672918,-0.06860652261533799,0.8976536306365189,0
113,19.57,0.13067771555528654,-0.4461456648222217,0.44828128893659036,-0.40363711784539347,1.4185026937203415,0
114,22.48,0.32427605457383807,-0.2729010930117406,-0.42400854813434913,0.6055697299366857,1.865128709364972,0
115,23.64,-0.5425282014251315,-0.06956934038933428,-0.3891134302026,-0.3113170589471185,1.6176882786624367,0
116,45.69,1.1570166105273092,0.39270162572499095,-0.034603179489381006,-0.2437763276780486,1.1066788444976112,0
117,6.15,-0.7167132428301363,-0.398433101716416,-0.4863228984978345,0.2637008113595713,0.07654629641565035,0
118,14.77,1.1909798607655186,-0.6421338515156143,-0.017834243488225265,0.22321550604969875,0.3110489132626044,0
119,63.49,-0.2338891322039929,-1.3687858533794566,1.4254712403415457,-1.3130114901443974,-0.6808466285652858,0
120,69.92,-0.12496727766890706,0.524751265242936,-0.48101853404161277,-0.8312573029093673,1.3675975525797177,0
121,39.56,-0.8715503622862185,-0.1346278113120855,-0.39816563191763016,-1.5060638368768842,-0.14564529565947404,0
122,28.14,0.5063969474703637,-1.1893117821465686,1.2959059953559346,-0.638955431406845,0.6007029032904374,0
123,13.07,-0.17844276309391352,2.292064398627263,1.1294032028463203,-0.29419688345120115,-0.1453947764073937,0
124,11.67,0.14199035367781776,0.4698072958136166,0.28305604609091367,-0.5272150668709257,0.11004716905946478,0
125,11.74,-0.0917075412938216,0.9367925337384426,-0.5595968935586471,-0.4139331538523876,1.548976902745794,0
126,40.15,-0.8136502262933075,0.14062728815369036,-0.7635821833658311,-0.36047417539682103,-2.367512301573049,0
127,28.67,-0.3998819274940215,1.1018700922979128,-0.688788366958679,-1.1589490628726684,-0.27244992114599265,0
128,1.29,0.15734194675060134,-0.8918128149532836,0.6046641758193577,-0.4147981677355582,1.794787946562265,0
129,2.59,-0.33445235120688227,2.1525083776990392,1.599993149682772,0.9255004185158745,0.7474956247505562,0
130,46.4,-0.9064748904512776,1.549245185909092,0.4068493475567881,0.08078855621132797,1.1617300209601202,0
131,23.21,0.09338234825986448,1.3335308551235192,-0.7242494062434134,0.5590450382236519,-0.07368542243389792,0
132,9.36,-0.7047591812740148,0.9727101311884375,1.3507068291925746,0.6800361909744004,0.01893528593636071,0
133,89.83,-0.21350236248037935,-0.7437492856473316,0.40654641071539394,0.6387369111872689,0.8579504204135356,0
134,17.33,0.15673642980409863,-2.0642304295634744,-0.7840303527724167,0.35082032549093917,-1.6301983800290591,0
135,6.62,0.7922521894651828,1.199541994513492,-0.561694190807482,0.8804758021849581,0.29233535992222637,0
136,0.73,1.0524807902669124,-0.5072515892553685,0.8671786494363797,0.2567084691019159,0.4606507609229722,0
137,47.99,2.0454128408310828,0.945884342163213,0.8029788906280297,-0.3071553429707601,1.0709390982789895,0
138,48.6,-0.01792439954990154,1.476322280056811,-1.1021860259563538,-0.8079777359389694,-1.357760200605801,0
139,20.42,-2.1348023403075036,0.45713985298173226,0.3125894257976237,0.9075415797118949,1.005879023085461,0
140,40.53,0.9949768135320572,1.8791074327503934,-0.4754736094062724,0.26906532132074307,-1.6918592406319515,0
141,25.72,-0.06152367417736601,-0.21299591854191963,-0.5920529289266152,-1.2028848921420123,-0.8749622984747388,0
142,22.92,0.13021034012193358,1.0883670707413973,-1.9396102750776165,-0.117371762115076,-1.589558812617018,0
143,5.09,0.17400886875791358,1.244176149007398,1.514776968457655,0.8322784617289195,1.1440104023837014,0
144,53.04,0.10405763908567436,2.0742448860214444,-0.42668547612027424,-0.7828064466650231,2.5688617044181346,0
145,26.02,-1.0900781283226677,-0.4176268904132714,-3.100131268947879,-1.1725996188698873,0.5375730126679821,0
146,46.95,-1.8504829800457419,-0.9793339308739898,-1.8483313117982187,-0.229348802429294,-1.2800062263320917,0
147,10.53,-0.0433686437272786,-1.084579894867837,1.2397303708246672,1.056065812705265,-1.6567646136840644,0
148,113.4,0.6277233589149428,1.6534429396049948,-2.436927964771077,0.14555070807386172,0.4737342855051952,0
149,174.33,-0.46690325410051015,-1.2086094284766553,2.14507928581902,-0.9021153842361262,0.4110039267711151,0
150,17.4,1.1194558861983632,0.1195172133047219,-0.45133435693107715,-0.5405395831912875,-0.7719553624541795,0
151,17.07,-0.6096142929009547,-1.6404826294304224,-0.330344873117363,-0.35347531213787414,-0.4588788374737179,0
152,8.53,-0.341797765566602,-0.8448256589624598,0.8340165924920431,-0.7318408037653564,-1.654835068795299,0
153,2.73,-1.0033149279017335,1.2199068761165313,0.6403225958600008,-1.5226239554292285,0.3238125209948789,0
154,16.48,-0.039113116605905204,2.003589923581327,-0.37349417418554454,-0.12078482784676468,-1.2692395844976057,0
155,66.61,-0.14742391237109426,1.66504392773065,0.17384007477879193,-0.13253280967360312,1.9712737323123743,0
156,28.28,0.44421909487822436,1.3198780042127376,-0.6521235620146946,1.0180458058299011,-0.22173309895028928,0
157,51.51,0.44921483599908113,-0.8193681381397713,-1.3074446072493973,-0.6742996934494694,0.5553916672575804,0
158,37.08,-0.5167285450151662,0.28586146599346773,0.596321327168785,0.8574736059983435,0.5558265516923351,0
159,35.82,1.0089110819955567,-0.9850353439398356,-0.8183644533707224,0.5603217441456144,-0.6933046574900509,0
160,8.46,0.5450650921087813,-0.10791159605036864,-0.07805578281161035,0.32389678259461585,1.7756366733710562,0
161,78.76,-0.3713222083542092,-1.0119046727747083,-2.601892258598192,0.11452620075601104,2.682527721395695,0
162,6.84,0.355505746992427,-2.637350271255412,2.516551504457614,0.270643231714402,0.41346623683088407,0
163,16.05,-1.0461044153384242,-1.3895886078693889,-0.13468902234124736,0.9739992255167934,-0.6722331576697718,0
164,47.67,0.6210892662788727,-0.10487093428517837,2.0852483645963793,-0.04348433717336439,-1.7576804571761122,0
165,1.98,-0.268141250229795,0.4718425024474856,-0.9442062834099751,0.48047035505736874,1.504553285157568,0
166,31.44,-1.0750960250999344,0.30155720333764224,1.5918140764643134,-0.48682547786523983,-0.14420761434703855,0
167,111.51,-0.5920179109319241,0.12236099798128362,-0.03654124565890908,0.708201689267006,0.8559153870057286,0
168,14.78,0.5012224024384027,0.07031559202588715,0.23511908209106766,0.3410896293117945,0.94717723980488,0
169,14.94,0.5712911486302255,0.3844893559328519,0.20051367301055964,-0.08381172828414025,0.6133576712627274,0
170,20.59,-0.061431181644484,0.6623682603969858,-0.4152141582598349,0.26089802552928776,-0.8016370993826568,0
171,16.32,0.718058218311367,-1.233299143360942,-1.3935138979161448,1.2644750476826476,0.25230968015298305,0
172,1.7,-0.33807951776266215,0.5513040628236782,0.0997555399735324,0.6929211533423789,-0.12157587732529035,0
173,49.24,0.6636732076707182,0.8887392964480306,0.39203114642031384,-0.14418189863436656,0.7568822448443349,0
174,80.38,-2.388407605672006,0.603534275494219,1.3574176315825406,0.7171637697751347,1.7188371634374107,0
175,98.63,-0.422780361061659,-1.4525398317227602,0.06764077347771533,-0.5516185548708198,-1.5481923871352186,0
176,17.19,-0.6624598433620478,-1.9789316839348083,-0.8560406530751227,-0.6028194281905064,0.2285959942590044,0
177,22.66,0.09008226490168914,2.232240538023228,0.22189890520340638,-1.207957455684392,0.06273767496648792,0
178,71.34,-0.5080199702389565,1.296729307735521,-1.2066097909588749,1.0383985052107187,0.31946213447726746,0
179,126.5,-0.33367192087791836,-1.0779434781759727,-0.9955727710185276,-1.4447626319470919,1.5733326798336242,0
180,3.96,-0.31978226847256563,-0.5805236864399845,0.49727115149966217,-0.1999148291508894,-1.684257286424812,0
181,182.34,0.2373128617893125,-0.026221313138808686,-0.9316901148208637,-0.6556516988868641,-0.22756503512527493,0
182,47.68,-0.17322391708233212,0.09795004880458964,-0.05625600146369853,0.3093994619840713,-2.9490527853407245,0
183,26.44,0.47882580956243664,-1.081773403189008,-1.2393294412078877,-0.4139376968057666,0.058670028572575736,0
184,14.13,-0.5484967363646176,-0.5316889216972718,-0.7263542986044322,-0.934071294447883,0.682536290897951,0
185,188.01,-0.3833504846913516,-0.44164045575820826,-0.21588110595053372,-0.08329076189674356,1.2245870583774958,0
186,18.5,0.932879432158174,-1.1180885941413163,-0.4237105668010047,0.5586897481566685,-0.035396282814437095,0
187,23.26,-0.027510710975593818,0.9457042621827654,-0.4280724976922415,0.16818275076658473,-1.4208069576743816,0
188,148.12,-0.23653120513689885,0.6082585044305086,0.2500336567045358,1.8992040923252478,-0.3932454162107255,1
189,9.03,-2.2414976617394737,1.1272975916778283,0.709133411794738,-1.3482278007476145,1.5054270385474375,0
190,77.49,1.408416025133468,-0.20487941652993413,1.1493486380841778,1.1582925964051578,0.07549314412220941,0
191,95.37,-0.6291040193134221,2.3137173886286226,0.16678324088191215,-0.8100283062781175,-0.5090365585279133,0
192,232.69,1.517220725503248,1.3718992869556739,-1.5535046463309385,0.635896289969643,-2.206902451037439,0
193,123.94,-0.5036328940858955,1.6362184966259141,0.5295083668261936,0.7878082014114517,0.9256799460544652,0
194,167.7,1.1952053474422255,-1.2066467290073553,1.8127790566681037,-0.9063706787205744,-1.0846214269638301,0
195,9.04,0.9385224073309011,-0.029738194666797536,0.30270319496349,-0.29691459850752006,-0.036027701808458885,0
196,15.14,-0.5358191637477194,-0.5783195081071466,0.0193999569196966,-0.6075949142907441,-0.5278457437500779,0
197,0.1,-0.6491417933206807,-1.82123040911614,-1.7668092214642743,0.11550670854952866,-1.2859367435061912,0
198,26.55,-0.10656450252513279,0.5900857316518682,0.3627301277766815,-0.0366340870391856,-1.071336581533003,0
199,32.28,-0.08911057754247316,-0.2925570367228793,0.23598138408973968,0.3891198649382499,0.4421831673280947,0
200,9.47,1.1003756508316582,0.7195861018738813,2.243932884691549,-0.5797996999905296,-0.15853400245324625,0
201,254.61,2.0384643864224907,0.44955826596049636,-0.9367306051987758,0.17854473617685823,0.4457453901780968,0
202,48.89,0.8421095261942478,-0.6026352533089531,1.1908221321137473,1.088480472312693,-0.8993825273628476,0
203,35.82,1.4283860431769377,-1.087740048073915,-1.353846260252912,0.9329196492134468,-0.9192129387488558,0
204,8.93,-0.35769662574170735,0.25875808027192554,-1.275578587634698,0.25192063071576803,1.2901772565082832,0
205,21.13,0.9632568226425593,-0.5977229291562204,-0.47465205449679015,-0.278059500463472,-0.7683577082978359,0
206,0.97,0.6475250989402987,-1.6704717142986039,-0.5876955158586331,0.5500738900712047,0.32270497248542696,0
207,37.08,0.3041304029258899,-0.02258861394980371,0.001292810413031934,-0.2739032332372752,1.363611313600064,0
208,84.37,-0.9935608731091227,0.7400730028396177,-0.3673981659232666,0.5230649519486084,0.6965543977463748,0
209,60.64,-1.7994490291202252,1.0297275535364967,0.7018107202931899,-0.7660440992171286,1.208638300747183,0
210,22.72,1.312487855936593,1.1491371848240115,-2.4025239817695394,0.6068323650399199,1.446696494589663,0
211,4.47,-0.5980251743152272,0.9542497803620543,0.05445950342096858,-0.7896300245633319,1.7263569305130317,0
212,30.99,-1.5621007529105662,1.12359423173458,-0.7680392806127581,-0.24858259519751985,1.6266217071165368,0
213,1.33,-0.5394470755260334,0.20235459466526834,-0.9109991507120355,0.06609765317217058,-1.1927693484887345,0
214,19.38,0.112862767098748,1.175914163528407,-1.112394124804446,-0.16224232405102187,1.3239058279356695,0
215,15.31,0.35513635196245436,0.31588288039634377,0.8866160310300903,0.7634643552656042,-1.770088516704665,0
216,63.2,1.651798498576995,2.8034835860833707,-0.13702138972041514,-0.07136545663205172,-0.1255762497388693,0
217,47.0,-0.272703078875954,-0.789307491947824,0.6574421749714333,-0.24689091134494345,0.3811584141211115,0
218,88.34,-0.3494869709054928,2.1575271473694433,-1.3175849946222196,-0.6595080513296477,1.1742916474901492,0
219,28.59,-1.9596807407817842,0.4746445702319271,0.26849724411426196,0.6351491724702285,-0.12766954884019618,0
220,213.91,1.6589611469405112,-1.2423787412178369,-1.3595002695720124,-0.18848073616936917,0.28152558371760633,0
221,45.61,0.512435003784303,-0.7269923643293509,1.2184182592669779,-0.025859419227515303,-1.5650987433679755,0
222,66.88,0.9500742995073069,0.65965006736155,1.6190578535986877,-1.1681718114366813,-0.08140673700376573,0
223,78.89,-0.45014148261010367,0.05992218844543275,0.5773624692281738,-1.45317316747591,-0.8474053625744471,0
224,32.8,-0.3680193582530474,0.17440227456526788,-0.4418139646185835,-0.15420454172714315,1.2686171347669732,0
225,108.86,-0.36679210601305773,0.0914279325469834,1.321175513877645,-0.6162449845763469,-0.4777604354276089,0
226,121.34,0.5879646954690286,2.744514145898286,1.066505098030854,-0.07955784513005253,2.030912468853709,0
227,6.95,-0.6290695820010782,-0.6373355747728865,-0.10461179508777206,-0.10716647196469793,0.6497888987974831,0
228,60.9,-0.48854296383549217,0.7258281014079625,-1.6448451648939806,-0.9477662663748758,2.1071390208829803,0
229,52.35,-1.4320782158826812,1.2372021304137621,-0.17851182119096087,-0.8168280041368,-0.11640213496038021,0
230,34.51,-0.0051608346343603485,-0.9660729904842744,1.2372239755524523,0.6991224300550255,0.17413484775505514,0
231,4.89,0.07511387767716707,-1.2437808007567948,-2.0139050400125766,-0.35749461516798486,-0.15966244808127686,0
232,32.55,1.2909364031713584,1.220027685577921,-0.4104417340948798,0.554681538444574,-1.541723981906326,0
233,23.02,1.3124906411265083,-0.7542592993124323,-1.0532070331025252,-0.7123321285836425,-0.32512402847553185,0
234,47.29,-0.4115715048398585,-0.06208417379330628,0.740472160610108,0.08467239897351889,1.2792651782186106,0
235,39.1,0.853512856175865,0.6946286267767787,-1.0000880347295054,0.8711049117910448,0.6114598214540251,0
236,2.36,-1.4282537052520548,-0.5195510264906934,0.637816295331033,0.10800117551569127,0.7523586071179578,0
237,26.13,-0.18831959917058946,-0.3898438970867796,-0.029984074838908734,-1.7186205919490445,0.6440406404196434,0
238,42.43,1.2936697410506204,1.574989227112638,0.9034378775426393,0.6751217973284608,-0.6231591193119389,0
239,118.94,0.8155233441868303,0.6899677319096927,0.7066935467412127,0.304925882738074,0.3666835523230252,0
240,12.62,-0.36458806556319145,-1.4521688609257621,0.5293990936142521,0.6391873872578251,-0.7267803723895959,0
241,3.19,-0.5826371055947477,-1.6727707861292356,-0.61184618886006,-1.4203177606231023,-0.3679648429124989,0
242,38.81,-1.4814129215065748,-0.9675601052129924,0.8242570245415702,-1.428369372911262,-0.3560695740864116,0
243,147.75,-1.0151981905939347,0.5896679367008701,-1.5372078039533421,1.8786378210603598,-0.9703446017289011,1
244,156.03,-0.24930609908793833,-1.2455297759223536,-1.883598416127998,-1.1769907174862866,0.4746151868720891,0
245,20.93,1.3499513154837066,0.19527364700371913,1.033701290722622,-0.3910607850180179,-0.011401859819857493,0
246,213.65,-1.2933437321891461,1.0288211328562569,1.0368996369878716,-1.2454257145367589,-1.2837036007764386,0
247,132.61,0.6064810075421827,0.5243738829480697,0.8688319241924146,-0.284848341086041,0.5141441141421539,0
248,63.73,-0.334084567475854,0.5069928289655167,0.46489787866216903,-0.6429338447573838,-1.5351725040879838,0
249,89.83,1.6576914578064486,-1.9090602006452346,0.18736677669919888,0.162244179324618,0.08473236441449482,0
250,316.59,-0.2510965614002508,1.9050854128090218,0.589310740210069,0.8132570266808243,-0.5673782036236786,0
251,182.55,-2.406353120205567,0.6400577456608874,0.668644684508916,0.8881327734418772,0.8076034228514153,0
252,66.88,0.04655615586479825,-0.8941292587556537,1.5431367736939325,0.39504995594532877,2.2251680479247025,0
253,9.66,-0.06191720681340304,-1.885975266380915,1.5369558393284002,-1.621146627558639,-2.8040933357702738,0
254,166.13,-1.079892214237147,-0.16552698104640112,-0.378222133148927,0.05508615256430466,0.6379636066101042,0
